# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	redshift	theta	n det	SNR	90%C.R.	50%C.R.
# 
run0011	MergerID000457	-90.205	22.543	3.163025e+05	0.072	24.164	3	12.070	44.427	11.278
run0011	MergerID000467	-166.894	10.191	1.732175e+05	0.039	29.728	3	18.520	17.292	4.591
run0011	MergerID000469	-165.373	58.038	1.476140e+05	0.033	56.607	3	16.320	17.722	4.188
run0012	MergerID000017	13.931	-48.326	2.808591e+05	0.064	14.518	3	15.560	14.518	3.867
run0012	MergerID000019	163.499	40.895	2.014094e+05	0.046	64.990	3	15.940	398.979	93.962
run0012	MergerID000069	-6.169	-32.487	3.661260e+05	0.083	13.204	2	13.280	1179.627	349.985
run0012	MergerID000086	92.561	25.626	1.481080e+05	0.033	23.787	3	20.580	37.852	9.096
run0012	MergerID000121	-60.942	-59.375	2.297110e+05	0.052	36.881	2	15.820	598.495	126.471
run0012	MergerID000122	-14.452	-38.991	2.778317e+05	0.063	51.834	3	12.600	207.384	15.248
run0012	MergerID000127	126.305	27.648	2.715933e+05	0.061	25.858	2	13.950	1156.442	363.362
run0012	MergerID000129	-84.051	58.602	1.450307e+05	0.033	33.476	3	17.360	25.037	7.192
run0012	MergerID000139	111.555	-19.129	1.263883e+05	0.029	55.504	3	15.450	46.971	13.084
run0012	MergerID000140	-91.439	-14.934	1.827959e+05	0.041	40.452	3	12.540	112.069	30.690
run0012	MergerID000194	-12.419	-25.893	2.098109e+05	0.047	47.336	2	14.560	895.146	233.743
run0012	MergerID000211	-51.083	2.876	1.670339e+05	0.038	57.544	3	13.920	105.095	28.838
run0012	MergerID000213	-114.672	56.020	9.332033e+04	0.021	37.654	3	30.160	2.097	0.625
run0012	MergerID000238	91.193	-21.939	2.734210e+05	0.062	19.853	3	12.750	42.458	11.012
run0012	MergerID000260	-21.376	13.822	2.030984e+05	0.046	30.115	2	13.680	1115.841	242.726
run0012	MergerID000261	-153.862	15.708	1.655372e+05	0.037	9.585	3	19.700	11.003	3.036
run0012	MergerID000265	176.507	66.576	2.596633e+05	0.059	8.951	2	15.390	825.013	167.951
run0012	MergerID000266	-117.455	4.641	6.415306e+04	0.015	60.673	3	18.160	10.812	3.045
run0012	MergerID000268	81.539	63.461	1.532433e+05	0.035	48.305	3	15.600	25.376	6.237
run0012	MergerID000306	164.081	16.039	3.081910e+05	0.070	10.366	3	14.080	329.623	47.525
run0012	MergerID000323	-40.598	-17.928	1.459934e+05	0.033	49.467	3	19.750	29.180	6.226
run0012	MergerID000350	-83.038	11.531	1.236113e+05	0.028	39.487	3	19.760	15.611	4.286
run0012	MergerID000393	-52.637	-24.822	3.326462e+05	0.075	19.654	2	12.660	1101.783	214.872
run0012	MergerID000409	145.700	34.528	1.461024e+05	0.033	52.811	3	20.420	229.144	41.768
run0012	MergerID000422	155.986	11.206	2.630975e+05	0.060	40.596	3	13.160	73.678	17.346
run0012	MergerID000440	63.940	-26.933	1.466463e+05	0.033	50.482	3	16.200	11.317	3.146
run0012	MergerID000442	83.133	-29.375	7.847983e+04	0.018	70.072	3	21.190	6.847	1.933
run0012	MergerID000447	49.159	-36.106	2.698214e+05	0.061	14.103	3	13.300	24.317	6.578
run0012	MergerID000474	-103.742	-74.604	2.155329e+05	0.049	32.100	3	13.840	25.536	6.524
run0012	MergerID000486	-57.257	-22.876	2.328193e+05	0.053	28.617	2	16.300	840.212	203.568
run0013	MergerID000022	29.472	78.989	9.344504e+04	0.021	66.502	3	18.180	9.276	2.606
run0013	MergerID000037	176.658	24.358	2.336045e+05	0.053	71.678	2	12.270	1558.516	374.850
run0013	MergerID000038	-74.160	-22.977	2.515066e+05	0.057	34.847	2	13.980	974.774	206.217
run0013	MergerID000072	127.040	2.736	1.700328e+05	0.038	59.790	3	14.800	127.015	38.693
run0013	MergerID000073	115.241	24.208	2.253427e+05	0.051	16.675	3	15.280	146.709	33.791
run0013	MergerID000109	93.374	20.356	1.556802e+05	0.035	48.107	3	14.410	105.672	27.756
run0013	MergerID000111	122.922	51.456	1.975528e+05	0.045	20.975	2	18.040	521.503	100.046
run0013	MergerID000136	-72.390	5.909	2.874985e+05	0.065	19.304	3	12.540	162.053	29.880
run0013	MergerID000153	139.055	15.901	2.331883e+05	0.053	32.952	2	15.550	864.512	256.706
run0013	MergerID000188	-174.910	15.356	7.925827e+04	0.018	67.963	3	25.140	7.504	2.042
run0013	MergerID000200	-107.004	0.228	1.068258e+05	0.024	36.883	3	21.190	9.676	2.717
run0013	MergerID000235	-168.048	-27.149	1.955925e+05	0.044	27.351	2	12.390	1096.065	292.756
run0013	MergerID000248	-160.737	11.345	2.641148e+05	0.060	24.257	2	12.300	1108.523	266.843
run0013	MergerID000285	152.081	30.960	3.321351e+05	0.075	52.190	3	12.660	665.665	184.658
run0013	MergerID000294	-164.653	-26.531	1.982750e+05	0.045	21.700	2	13.100	849.588	254.070
run0013	MergerID000310	79.654	-31.946	9.921096e+04	0.022	84.627	3	13.260	67.006	16.310
run0013	MergerID000321	154.632	-15.276	1.091293e+05	0.025	11.662	3	28.250	23.294	6.535
run0013	MergerID000338	100.354	-68.000	8.853093e+04	0.020	32.238	3	28.070	3.988	1.197
run0013	MergerID000344	-86.142	-55.986	7.183736e+04	0.016	38.517	3	39.350	3.234	0.947
run0013	MergerID000357	-138.022	48.534	2.166437e+05	0.049	50.207	3	12.140	33.269	6.073
run0013	MergerID000369	120.036	35.593	1.518565e+05	0.034	42.579	2	18.970	387.898	87.942
run0013	MergerID000374	-106.670	-65.382	1.754187e+05	0.040	43.349	3	16.600	18.905	4.622
run0013	MergerID000375	166.109	-12.533	9.368740e+04	0.021	40.873	3	30.000	21.907	6.264
run0013	MergerID000376	141.730	41.173	2.363108e+05	0.053	36.568	2	15.690	815.098	203.621
run0013	MergerID000379	-119.220	20.759	1.797327e+05	0.041	14.864	3	18.130	8.245	2.320
run0013	MergerID000381	-170.964	-8.260	2.290063e+05	0.052	27.429	2	12.740	888.458	244.300
run0013	MergerID000415	-80.110	-24.064	1.860834e+05	0.042	51.745	3	12.400	273.016	57.859
run0013	MergerID000423	119.666	-30.252	6.708844e+04	0.015	82.705	3	19.250	22.893	6.114
run0014	MergerID000015	-82.232	-1.319	2.597451e+05	0.059	19.518	3	14.270	159.853	45.886
run0014	MergerID000030	-31.965	-40.759	1.160808e+05	0.026	55.088	3	24.150	50.259	12.304
run0014	MergerID000038	-161.231	62.978	2.336043e+05	0.053	41.672	3	14.850	26.708	7.058
run0014	MergerID000050	-76.647	-3.606	7.040083e+04	0.016	39.390	3	36.990	10.634	3.172
run0014	MergerID000061	159.741	71.957	2.389272e+05	0.054	35.607	3	15.310	125.809	11.397
run0014	MergerID000064	-95.594	67.007	2.139543e+05	0.048	20.974	3	12.600	21.990	5.926
run0014	MergerID000083	176.910	24.423	1.963896e+05	0.044	41.857	3	17.990	13.065	3.556
run0014	MergerID000087	95.223	27.222	1.956970e+05	0.044	17.781	3	15.740	77.723	17.776
run0014	MergerID000094	-34.573	-68.248	9.502588e+04	0.021	76.600	3	21.360	79.831	16.691
run0014	MergerID000131	127.868	14.279	2.016152e+05	0.046	42.999	2	14.910	932.875	252.850
run0014	MergerID000177	-43.615	-40.956	1.819910e+05	0.041	65.698	2	13.270	1349.951	453.323
run0014	MergerID000183	165.305	18.566	2.478877e+05	0.056	28.087	3	16.100	36.136	7.716
run0014	MergerID000187	-69.858	-14.628	1.549309e+05	0.035	72.366	2	12.340	1448.437	343.035
run0014	MergerID000190	-51.391	-30.940	2.921222e+05	0.066	15.332	2	15.240	879.435	205.994
run0014	MergerID000195	-175.569	-15.668	9.539283e+04	0.022	23.107	3	30.630	19.451	5.109
run0014	MergerID000232	-33.939	42.666	1.483831e+05	0.034	42.617	2	12.480	67.802	16.088
run0014	MergerID000241	-100.440	-55.760	1.620147e+05	0.037	35.880	3	15.850	42.570	10.810
run0014	MergerID000243	-160.508	-68.274	2.474005e+05	0.056	23.383	3	12.350	126.632	33.382
run0014	MergerID000258	140.308	-78.693	1.224141e+05	0.028	50.753	3	17.340	9.481	2.743
run0014	MergerID000295	169.165	4.991	2.930258e+05	0.066	34.097	3	13.250	109.305	21.622
run0014	MergerID000345	-6.858	-38.046	1.372626e+05	0.031	47.351	3	24.380	5.448	1.515
run0014	MergerID000391	36.458	-4.882	9.878675e+04	0.022	48.911	3	17.100	34.777	8.999
run0014	MergerID000427	-155.575	42.948	1.860953e+05	0.042	39.315	3	18.320	6.987	1.933
run0014	MergerID000445	126.930	54.906	1.452928e+05	0.033	62.000	3	18.450	127.225	35.654
run0014	MergerID000458	94.444	69.121	2.160311e+05	0.049	18.773	3	14.790	35.927	8.362
run0014	MergerID000463	-52.870	-26.839	3.338633e+05	0.076	19.178	3	13.150	205.850	32.480
run0014	MergerID000469	86.132	-26.012	2.002645e+05	0.045	21.093	3	15.560	18.027	5.023
run0015	MergerID000018	140.357	33.456	3.185790e+05	0.072	22.544	2	14.200	996.622	275.708
run0015	MergerID000037	-55.834	-20.112	2.069717e+05	0.047	31.045	2	15.800	864.695	238.268
run0015	MergerID000051	-24.347	-11.640	2.642582e+05	0.060	10.290	3	16.460	31.581	8.345
run0015	MergerID000074	148.534	15.213	3.499771e+05	0.079	13.306	2	12.220	1325.979	377.997
run0015	MergerID000088	143.583	71.543	2.441018e+05	0.055	48.571	2	12.480	843.726	194.769
run0015	MergerID000091	113.508	3.671	2.563924e+05	0.058	35.826	3	12.930	143.280	37.949
run0015	MergerID000144	-94.360	-51.793	1.863209e+05	0.042	36.067	2	15.000	578.155	143.178
run0015	MergerID000154	-18.652	-51.990	2.695676e+05	0.061	40.676	2	13.850	1178.735	394.101
run0015	MergerID000188	-132.914	-52.780	2.315601e+05	0.052	26.496	3	13.060	96.211	22.228
run0015	MergerID000191	-0.659	26.267	1.068385e+05	0.024	42.157	3	20.190	42.293	11.294
run0015	MergerID000192	-48.734	-21.434	2.546497e+05	0.058	19.463	2	15.800	817.511	218.439
run0015	MergerID000265	37.744	23.972	1.005389e+05	0.023	24.059	3	16.810	32.347	8.546
run0015	MergerID000270	-179.937	23.579	8.811769e+04	0.020	35.950	3	40.230	2.400	0.727
run0015	MergerID000285	-12.263	20.230	9.739118e+04	0.022	65.285	3	15.560	97.784	31.746
run0015	MergerID000314	-57.284	-15.801	2.825860e+05	0.064	32.772	2	12.380	1721.077	341.540
run0015	MergerID000368	32.464	16.706	8.820990e+04	0.020	43.728	3	15.060	32.744	8.272
run0015	MergerID000369	-18.638	-52.427	3.097177e+05	0.070	19.998	2	14.320	948.874	245.821
run0015	MergerID000384	66.982	68.865	1.636823e+05	0.037	50.622	3	14.740	39.162	10.339
run0015	MergerID000386	-23.874	-43.926	2.356502e+05	0.053	41.308	3	13.340	95.250	14.553
run0015	MergerID000407	-133.719	42.096	9.853941e+04	0.022	63.566	3	21.080	5.067	1.413
run0015	MergerID000430	-43.143	39.207	1.614590e+05	0.037	19.024	3	14.860	53.341	13.357
run0015	MergerID000433	28.803	-41.768	2.236110e+05	0.051	41.635	3	14.290	16.324	4.330
run0015	MergerID000444	-152.776	40.772	2.199278e+05	0.050	40.306	3	13.180	22.905	5.966
run0015	MergerID000450	166.822	48.723	2.062950e+05	0.047	47.017	2	15.870	944.835	326.433
run0015	MergerID000462	172.594	25.700	3.492104e+05	0.079	17.382	3	12.610	41.714	9.445
run0015	MergerID000487	-91.734	-25.711	1.100155e+05	0.025	30.614	3	22.360	27.348	7.572
run0015	MergerID000488	-174.358	7.433	2.610461e+05	0.059	31.457	3	14.070	73.078	14.566
run0015	MergerID000495	21.581	15.823	7.907216e+04	0.018	49.244	2	20.850	252.824	68.402
run0015	MergerID000502	-68.265	-15.727	1.671668e+05	0.038	48.699	3	15.950	101.814	25.215
run0015	MergerID000511	117.589	25.648	2.486254e+05	0.056	10.781	2	14.820	585.919	140.424
run0016	MergerID000009	159.353	22.278	2.541633e+05	0.057	21.843	3	16.410	188.803	15.038
run0016	MergerID000020	33.832	71.674	1.782332e+05	0.040	58.863	3	12.380	44.878	11.141
run0016	MergerID000038	6.275	-52.866	2.689959e+05	0.061	40.574	3	13.280	48.446	7.022
run0016	MergerID000043	87.952	56.978	1.743351e+05	0.039	22.153	3	18.720	19.472	4.989
run0016	MergerID000069	95.465	2.000	1.817823e+05	0.041	19.837	3	15.300	50.810	12.232
run0016	MergerID000104	-30.404	-26.615	1.822389e+05	0.041	43.827	3	19.700	16.695	4.362
run0016	MergerID000121	-136.486	67.944	1.734662e+05	0.039	36.557	3	16.940	18.195	4.241
run0016	MergerID000129	-79.692	-18.667	1.240424e+05	0.028	39.508	3	20.560	32.279	8.486
run0016	MergerID000135	134.560	0.527	1.936973e+05	0.044	35.639	3	16.740	60.223	16.255
run0016	MergerID000137	-158.521	-40.256	1.542380e+05	0.035	39.455	3	12.310	102.964	27.467
run0016	MergerID000139	156.316	19.306	1.909240e+05	0.043	40.778	3	17.710	27.789	6.732
run0016	MergerID000168	-71.846	-3.652	2.539383e+05	0.057	26.130	3	12.710	160.079	42.889
run0016	MergerID000172	137.843	3.474	1.632745e+05	0.037	56.535	3	14.610	96.220	25.526
run0016	MergerID000216	-57.442	3.478	1.520499e+05	0.034	44.083	3	17.370	61.878	19.150
run0016	MergerID000224	163.617	-73.722	1.919006e+05	0.043	37.875	3	12.060	162.862	31.405
run0016	MergerID000235	-29.413	-50.531	2.083412e+05	0.047	58.649	2	12.270	1456.542	480.443
run0016	MergerID000253	74.206	-46.749	1.252720e+05	0.028	15.044	3	24.980	3.474	0.989
run0016	MergerID000292	-71.073	-76.098	1.211266e+05	0.027	68.651	3	17.370	14.207	3.904
run0016	MergerID000296	167.990	13.896	1.548077e+05	0.035	51.948	3	18.700	62.557	16.481
run0016	MergerID000315	35.670	-59.735	3.004491e+05	0.068	31.147	3	12.220	52.705	12.780
run0016	MergerID000340	-77.259	17.294	2.407383e+05	0.054	2.563	3	13.200	48.850	12.530
run0016	MergerID000342	-52.570	-45.227	1.109012e+05	0.025	55.678	2	23.580	268.741	55.597
run0016	MergerID000386	-159.762	-25.897	1.879106e+05	0.042	28.521	2	12.310	952.467	264.640
run0016	MergerID000394	-141.779	-68.495	1.375187e+05	0.031	64.761	3	12.410	73.900	14.848
run0016	MergerID000421	-30.455	-67.088	2.059992e+05	0.047	34.205	3	17.230	164.256	10.513
run0017	MergerID000007	-55.771	9.134	8.550755e+04	0.019	46.051	3	28.540	21.690	6.692
run0017	MergerID000010	43.784	26.896	1.121059e+05	0.025	40.376	3	12.820	38.802	9.236
run0017	MergerID000020	-139.703	-1.213	1.326166e+05	0.030	35.309	2	13.950	232.196	38.912
run0017	MergerID000021	-156.809	-20.103	1.040786e+05	0.024	59.379	2	15.700	515.051	131.926
run0017	MergerID000028	-149.679	-53.180	1.189464e+05	0.027	39.268	3	18.140	25.307	7.594
run0017	MergerID000029	28.485	-53.880	3.469064e+05	0.078	36.919	3	12.060	125.349	11.756
run0017	MergerID000032	-34.669	-40.964	2.836459e+05	0.064	28.457	2	14.230	1045.655	310.591
run0017	MergerID000034	163.941	11.797	2.166646e+05	0.049	15.795	3	18.390	20.462	5.549
run0017	MergerID000044	-90.371	71.257	2.472379e+05	0.056	46.041	3	12.950	18.824	4.913
run0017	MergerID000064	-99.882	-85.573	1.174658e+05	0.027	46.735	3	20.510	5.754	1.593
run0017	MergerID000078	106.545	49.180	1.399471e+05	0.032	70.818	2	13.120	823.426	246.949
run0017	MergerID000102	4.073	-48.698	3.050247e+05	0.069	39.152	3	12.740	28.584	6.238
run0017	MergerID000126	152.119	33.696	2.098343e+05	0.047	34.735	2	19.250	610.009	194.283
run0017	MergerID000132	-41.060	-21.345	3.601521e+05	0.081	3.386	2	14.720	1025.407	333.567
run0017	MergerID000144	148.518	22.488	9.276712e+04	0.021	26.901	3	43.800	2.636	0.748
run0017	MergerID000207	-70.018	-3.483	1.679637e+05	0.038	27.861	3	18.040	60.387	14.134
run0017	MergerID000231	-30.889	-57.024	1.033210e+05	0.023	76.006	2	16.390	746.565	175.321
run0017	MergerID000236	78.401	-16.789	2.257443e+05	0.051	35.362	3	12.830	45.597	12.288
run0017	MergerID000261	141.280	-17.392	1.640388e+05	0.037	4.619	3	17.520	85.133	20.392
run0017	MergerID000270	-129.970	30.552	1.143959e+05	0.026	44.336	3	21.890	4.501	1.284
run0017	MergerID000274	-149.799	-85.681	2.148670e+05	0.049	36.971	3	13.240	32.661	7.636
run0017	MergerID000300	106.697	36.480	2.469921e+05	0.056	6.010	2	16.350	590.089	156.974
run0017	MergerID000302	-62.093	39.232	2.317807e+05	0.052	6.007	2	13.290	273.777	57.518
run0017	MergerID000341	51.292	-38.932	1.119339e+05	0.025	27.533	3	29.550	2.023	0.580
run0017	MergerID000345	140.825	31.980	1.772936e+05	0.040	68.850	3	14.100	136.857	22.438
run0017	MergerID000375	-152.626	-55.835	7.349060e+04	0.017	44.722	3	30.330	5.553	1.576
run0017	MergerID000401	101.523	11.632	8.591546e+04	0.019	86.844	3	16.170	80.998	22.664
run0017	MergerID000417	159.561	25.185	1.126060e+05	0.025	67.062	3	23.160	33.101	7.681
run0017	MergerID000430	-58.235	-28.150	2.168726e+05	0.049	25.538	2	15.810	934.081	290.658
run0017	MergerID000436	-124.383	-52.769	2.030943e+05	0.046	34.046	3	13.280	58.829	14.871
run0017	MergerID000453	64.095	-30.220	1.890532e+05	0.043	37.924	3	15.570	11.474	3.124
run0017	MergerID000455	-64.257	-62.127	6.863840e+04	0.016	50.245	3	42.900	3.178	0.837
run0018	MergerID000002	-71.518	0.560	1.930369e+05	0.044	51.649	3	14.050	77.136	21.048
run0018	MergerID000005	-70.387	7.477	1.274022e+05	0.029	25.433	3	20.720	29.747	8.118
run0018	MergerID000007	41.447	-35.935	1.651103e+05	0.037	35.590	3	19.760	6.142	1.768
run0018	MergerID000030	-9.935	-53.340	3.150214e+05	0.071	7.725	3	15.040	45.192	6.759
run0018	MergerID000049	179.789	33.223	2.453969e+05	0.055	35.121	3	14.290	28.276	6.573
run0018	MergerID000067	151.559	-27.557	9.763677e+04	0.022	52.396	3	16.890	74.307	12.962
run0018	MergerID000117	144.740	-6.995	1.220164e+05	0.028	76.433	3	13.660	92.319	25.221
run0018	MergerID000135	36.765	-61.828	7.855854e+04	0.018	33.965	3	41.130	1.363	0.302
run0018	MergerID000144	-17.432	-11.089	1.251523e+05	0.028	19.735	3	32.090	4.938	1.401
run0018	MergerID000149	126.912	21.897	1.981660e+05	0.045	31.859	2	16.320	797.578	205.378
run0018	MergerID000170	-153.437	38.525	2.852717e+05	0.065	40.054	3	12.200	23.162	5.920
run0018	MergerID000179	-89.937	-1.615	1.887620e+05	0.043	46.369	3	12.450	151.535	46.548
run0018	MergerID000191	-55.304	-52.092	2.115033e+05	0.048	25.211	2	19.360	345.828	95.378
run0018	MergerID000239	-32.948	-40.383	2.404654e+05	0.054	39.297	2	15.170	866.544	223.921
run0018	MergerID000245	66.289	-38.225	1.331748e+05	0.030	48.188	3	17.990	7.391	2.088
run0018	MergerID000248	-84.659	-20.309	2.087352e+05	0.047	42.024	3	12.540	223.291	67.721
run0018	MergerID000266	-48.244	-5.429	1.819766e+05	0.041	20.504	3	18.320	54.361	15.901
run0018	MergerID000270	52.475	-41.479	2.178454e+05	0.049	47.543	3	14.010	12.942	3.501
run0018	MergerID000310	90.609	52.388	2.540328e+05	0.057	19.112	2	12.420	1010.457	264.600
run0018	MergerID000321	54.595	-20.697	1.818014e+05	0.041	25.147	3	17.200	9.368	2.619
run0018	MergerID000323	161.978	18.100	2.609721e+05	0.059	33.902	3	13.910	420.093	91.667
run0018	MergerID000349	51.474	70.404	1.231287e+05	0.028	61.733	3	16.720	17.431	4.368
run0018	MergerID000371	4.104	6.094	1.617748e+05	0.037	56.288	2	12.460	1376.651	390.534
run0018	MergerID000377	48.092	52.305	1.014316e+05	0.023	51.889	3	20.700	14.201	3.842
run0018	MergerID000387	137.256	71.913	1.152014e+05	0.026	46.861	3	26.220	5.688	1.546
run0018	MergerID000416	-42.497	59.210	7.998906e+04	0.018	18.991	3	27.330	5.596	1.497
run0018	MergerID000418	97.368	-21.669	1.215453e+05	0.027	32.897	3	21.700	9.423	2.648
run0018	MergerID000419	-35.374	0.289	2.835459e+05	0.064	20.100	3	13.050	121.753	30.552
run0018	MergerID000458	52.270	36.668	1.071483e+05	0.024	40.851	3	14.890	36.662	7.850
run0019	MergerID000026	40.629	-49.407	4.109181e+04	0.009	73.834	3	44.370	1.114	0.331
run0019	MergerID000031	-68.336	-71.264	2.478774e+05	0.056	32.357	3	13.670	83.218	20.622
run0019	MergerID000068	154.747	56.291	1.948957e+05	0.044	55.547	3	14.010	398.940	79.838
run0019	MergerID000070	64.601	-76.441	2.177993e+05	0.049	2.737	3	15.860	9.401	2.619
run0019	MergerID000090	-88.892	-14.339	1.914080e+05	0.043	37.415	3	12.190	117.629	32.988
run0019	MergerID000116	-91.680	53.510	1.331372e+05	0.030	20.339	3	20.640	8.386	2.407
run0019	MergerID000131	134.965	6.152	1.853078e+05	0.042	60.685	3	12.720	221.029	41.493
run0019	MergerID000144	-125.730	74.462	1.213852e+05	0.027	62.585	3	16.840	12.368	2.908
run0019	MergerID000145	-78.622	18.820	1.189048e+05	0.027	46.388	3	20.850	11.882	3.359
run0019	MergerID000147	-40.591	-54.383	1.772493e+05	0.040	63.338	2	14.600	897.690	201.326
run0019	MergerID000162	155.145	73.075	1.610952e+05	0.036	78.210	3	13.130	319.699	40.027
run0019	MergerID000174	142.932	42.839	2.669641e+05	0.060	16.084	2	15.410	847.647	220.249
run0019	MergerID000186	94.803	-21.079	1.201864e+05	0.027	68.744	3	14.440	37.706	10.070
run0019	MergerID000201	-178.697	-10.849	2.161529e+05	0.049	46.187	3	12.940	367.598	101.384
run0019	MergerID000214	-7.377	-31.973	2.616729e+05	0.059	26.897	3	16.100	23.040	5.891
run0019	MergerID000215	147.463	67.399	2.275916e+05	0.051	45.741	2	12.600	925.911	242.661
run0019	MergerID000219	159.944	31.959	2.684173e+05	0.061	41.528	3	13.610	102.797	14.055
run0019	MergerID000220	23.036	-29.573	3.132589e+05	0.071	8.951	3	13.760	20.780	5.414
run0019	MergerID000223	168.779	65.698	1.726790e+05	0.039	33.722	3	18.720	15.650	3.605
run0019	MergerID000229	167.120	-31.479	9.860490e+04	0.022	69.218	3	13.160	109.557	27.126
run0019	MergerID000238	-156.530	15.413	1.354617e+05	0.031	36.776	3	19.270	19.211	4.710
run0019	MergerID000256	60.199	-58.824	1.152669e+05	0.026	42.723	3	22.790	3.836	1.111
run0019	MergerID000263	177.200	48.553	1.846287e+05	0.042	23.941	3	22.600	6.013	1.665
run0019	MergerID000264	118.446	4.071	1.774755e+05	0.040	59.758	2	12.230	1141.531	220.262
run0019	MergerID000268	111.009	8.255	2.711164e+05	0.061	4.096	3	12.200	168.124	48.528
run0019	MergerID000271	161.700	37.500	2.001529e+05	0.045	83.796	2	12.200	1354.515	353.815
run0019	MergerID000279	-169.476	75.591	2.113773e+05	0.048	47.137	3	13.110	20.020	5.198
run0019	MergerID000286	5.296	-58.472	2.470139e+05	0.056	40.842	3	13.840	31.891	5.973
run0019	MergerID000289	142.935	-5.646	2.266001e+05	0.051	42.437	3	13.060	107.016	29.123
run0019	MergerID000298	0.297	50.523	1.660405e+05	0.038	22.088	3	13.870	37.990	9.691
run0019	MergerID000299	-143.817	10.773	1.286811e+05	0.029	50.702	3	15.280	27.933	7.118
run0019	MergerID000338	-121.094	40.429	3.101035e+05	0.070	16.284	3	12.370	28.075	7.398
run0019	MergerID000354	-12.365	-3.232	2.006079e+05	0.045	31.836	2	14.650	956.585	185.418
run0019	MergerID000359	-175.014	20.311	1.810051e+05	0.041	32.182	3	17.690	14.378	3.826
run0019	MergerID000373	-149.035	68.412	2.282428e+05	0.052	43.616	3	12.300	46.235	10.895
run0019	MergerID000375	109.408	70.775	1.694718e+05	0.038	38.871	3	17.090	42.820	9.287
run0019	MergerID000399	-175.052	52.703	1.946708e+05	0.044	48.423	3	17.360	15.385	3.583
